Date,Product Category,Region,Sales Amount (IDR)
2019-08-29 17:29:29.411010,Send Money,West Java,73585.0
2022-08-13 17:29:29.410978,Postpaid Biller,Jabodetabek,437702.0
2021-11-16 17:29:29.410986,Prepaid Pulsa,East Java,882301.0
2020-04-25 17:29:29.411003,Prepaid Pulsa,East Java,450115.0
2019-05-31 17:29:29.411012,Send Money,West Java,824482.0
2019-01-31 17:29:29.411016,Postpaid Biller,East Java,882559.0
2019-06-30 17:29:29.411011,Prepaid Pulsa,West Java,755205.0
2020-05-25 17:29:29.411002,Offline Payments/QRIS,Central Java,456992.0
2020-11-21 17:29:29.410997,Postpaid Biller,West Java,224047.0
2023-04-10 17:29:29.410970,Offline Payments/QRIS,East Java,193035.0
2022-07-14 17:29:29.410979,Send Money,West Java,216708.0
2020-04-25 17:29:29.411003,Prepaid Pulsa,East Java,609454.0
2021-05-20 17:29:29.410991,Send Money,East Java,652918.0
2022-01-15 17:29:29.410984,Offline Payments/QRIS,West Java,962083.0
2023-02-09 17:29:29.410972,Prepaid Pulsa,Jabodetabek,529977.0
2022-04-15 17:29:29.410981,Postpaid Biller,Jabodetabek,947823.0
2021-11-16 17:29:29.410986,Send Money,Central Java,412179.0
2018-12-02 17:29:29.411018,Postpaid Biller,East Java,203835.0
2020-11-21 17:29:29.410997,Postpaid Biller,East Java,612840.0
2021-09-17 17:29:29.410987,Offline Payments/QRIS,Jabodetabek,259924.0
2020-05-25 17:29:29.411002,Offline Payments/QRIS,West Java,746407.0
2021-04-20 17:29:29.410992,Prepaid Pulsa,West Java,572653.0
2019-01-31 17:29:29.411016,Postpaid Biller,Jabodetabek,870932.0
2021-11-16 17:29:29.410986,Send Money,West Java,773933.0
2020-09-22 17:29:29.410998,Postpaid Biller,Jabodetabek,79540.0
2022-12-11 17:29:29.410974,Prepaid Pulsa,East Java,593696.0
2021-11-16 17:29:29.410986,Send Money,East Java,139966.0
2018-11-02 17:29:29.411019,Send Money,Central Java,810898.0
2022-08-13 17:29:29.410978,Send Money,Jabodetabek,671870.0
2022-08-13 17:29:29.410978,Postpaid Biller,Central Java,755806.0
2021-05-20 17:29:29.410991,Offline Payments/QRIS,Central Java,398741.0
2022-05-15 17:29:29.410980,Postpaid Biller,East Java,964020.0
2019-01-31 17:29:29.411016,Offline Payments/QRIS,Central Java,111333.0
2023-01-10 17:29:29.410973,Offline Payments/QRIS,East Java,360879.0
2019-07-30 17:29:29.411010,Prepaid Pulsa,East Java,976582.0
2019-08-29 17:29:29.411010,Postpaid Biller,East Java,610607.0
2020-02-25 17:29:29.411004,Prepaid Pulsa,East Java,840568.0
2019-11-27 17:29:29.411007,Send Money,West Java,737539.0
2019-05-31 17:29:29.411012,Send Money,West Java,788760.0
2021-02-19 17:29:29.410994,Send Money,Central Java,124861.0
2021-10-17 17:29:29.410986,Postpaid Biller,Central Java,901520.0
2019-04-01 17:29:29.411014,Send Money,Jabodetabek,634702.0
2020-06-24 17:29:29.411001,Prepaid Pulsa,West Java,977421.0
2023-05-10 17:29:29.410969,Offline Payments/QRIS,Central Java,842224.0
2022-04-15 17:29:29.410981,Send Money,Central Java,461897.0
2023-09-07 17:29:29.410956,Prepaid Pulsa,Jabodetabek,342942.0
2019-01-01 17:29:29.411017,Offline Payments/QRIS,Central Java,999326.0
2019-12-27 17:29:29.411006,Offline Payments/QRIS,Jabodetabek,863239.0
2023-05-10 17:29:29.410969,Send Money,East Java,792533.0
2020-04-25 17:29:29.411003,Offline Payments/QRIS,East Java,732646.0
2022-03-16 17:29:29.410982,Postpaid Biller,Central Java,829883.0
2022-01-15 17:29:29.410984,Send Money,East Java,302646.0
2023-05-10 17:29:29.410969,Postpaid Biller,East Java,924351.0
2018-11-02 17:29:29.411019,Prepaid Pulsa,Jabodetabek,67438.0
2019-12-27 17:29:29.411006,Offline Payments/QRIS,East Java,304588.0
2021-01-20 17:29:29.410995,Send Money,Jabodetabek,802848.0
2022-05-15 17:29:29.410980,Offline Payments/QRIS,East Java,845126.0
2019-05-31 17:29:29.411012,Postpaid Biller,East Java,17972.0
2019-07-30 17:29:29.411010,Send Money,Central Java,18545.0
2022-08-13 17:29:29.410978,Offline Payments/QRIS,Jabodetabek,379151.0
2018-11-02 17:29:29.411019,Prepaid Pulsa,West Java,325617.0
2019-03-02 17:29:29.411015,Postpaid Biller,East Java,49742.0
2021-07-19 17:29:29.410989,Send Money,East Java,746293.0
2022-07-14 17:29:29.410979,Postpaid Biller,Central Java,821341.0
2022-11-11 17:29:29.410975,Prepaid Pulsa,Jabodetabek,15898.0
2019-06-30 17:29:29.411011,Offline Payments/QRIS,Central Java,543282.0
2021-08-18 17:29:29.410989,Send Money,Central Java,507104.0
2019-01-31 17:29:29.411016,Postpaid Biller,Jabodetabek,607486.0
2021-08-18 17:29:29.410989,Send Money,Jabodetabek,297783.0
2021-12-16 17:29:29.410985,Send Money,Jabodetabek,181831.0
2019-09-28 17:29:29.411009,Prepaid Pulsa,East Java,132961.0
2021-10-17 17:29:29.410986,Send Money,Central Java,823231.0
2023-02-09 17:29:29.410972,Send Money,Central Java,534332.0
2021-02-19 17:29:29.410994,Postpaid Biller,Jabodetabek,242807.0
2023-03-11 17:29:29.410971,Offline Payments/QRIS,Jabodetabek,678555.0
2022-06-14 17:29:29.410980,Prepaid Pulsa,East Java,585326.0
2021-01-20 17:29:29.410995,Prepaid Pulsa,East Java,540059.0
2022-12-11 17:29:29.410974,Send Money,Jabodetabek,464039.0
2020-05-25 17:29:29.411002,Offline Payments/QRIS,Central Java,488513.0
2021-02-19 17:29:29.410994,Offline Payments/QRIS,West Java,771952.0
2023-06-09 17:29:29.410968,Offline Payments/QRIS,Central Java,158572.0
2021-12-16 17:29:29.410985,Send Money,Central Java,440479.0
2018-12-02 17:29:29.411018,Prepaid Pulsa,Jabodetabek,399406.0
2022-07-14 17:29:29.410979,Offline Payments/QRIS,Central Java,418712.0
2019-05-01 17:29:29.411013,Offline Payments/QRIS,Jabodetabek,393063.0
2023-05-10 17:29:29.410969,Prepaid Pulsa,West Java,359502.0
2019-05-31 17:29:29.411012,Offline Payments/QRIS,Jabodetabek,155235.0
2019-05-31 17:29:29.411012,Prepaid Pulsa,Jabodetabek,984419.0
2022-12-11 17:29:29.410974,Send Money,Central Java,939341.0
2022-09-12 17:29:29.410977,Offline Payments/QRIS,West Java,895240.0
2019-05-31 17:29:29.411012,Postpaid Biller,West Java,575177.0
2019-08-29 17:29:29.411010,Offline Payments/QRIS,East Java,653191.0
2022-01-15 17:29:29.410984,Prepaid Pulsa,East Java,724417.0
2019-05-01 17:29:29.411013,Offline Payments/QRIS,Jabodetabek,192321.0
2019-04-01 17:29:29.411014,Postpaid Biller,Central Java,468825.0
2023-02-09 17:29:29.410972,Prepaid Pulsa,Jabodetabek,389265.0
2022-04-15 17:29:29.410981,Prepaid Pulsa,East Java,407440.0
2020-01-26 17:29:29.411005,Postpaid Biller,West Java,878892.0
2020-06-24 17:29:29.411001,Send Money,Jabodetabek,367909.0
2020-02-25 17:29:29.411004,Offline Payments/QRIS,East Java,707202.0
2023-06-09 17:29:29.410968,Offline Payments/QRIS,West Java,619333.0
2021-05-20 17:29:29.410991,Postpaid Biller,Jabodetabek,501273.0
2019-07-30 17:29:29.411010,Send Money,East Java,773718.0
2019-11-27 17:29:29.411007,Prepaid Pulsa,East Java,43661.0
2019-03-02 17:29:29.411015,Postpaid Biller,East Java,570973.0
2019-07-30 17:29:29.411010,Send Money,West Java,421811.0
2018-12-02 17:29:29.411018,Offline Payments/QRIS,Jabodetabek,877938.0
2023-07-09 17:29:29.410967,Prepaid Pulsa,West Java,554126.0
2020-11-21 17:29:29.410997,Offline Payments/QRIS,East Java,886179.0
2021-09-17 17:29:29.410987,Send Money,Jabodetabek,501932.0
2021-08-18 17:29:29.410989,Postpaid Biller,Jabodetabek,916749.0
2022-10-12 17:29:29.410976,Postpaid Biller,Jabodetabek,613274.0
2021-03-21 17:29:29.410993,Send Money,West Java,40748.0
2023-05-10 17:29:29.410969,Postpaid Biller,West Java,533390.0
2021-11-16 17:29:29.410986,Postpaid Biller,Jabodetabek,735649.0
2023-02-09 17:29:29.410972,Postpaid Biller,Jabodetabek,408560.0
2021-02-19 17:29:29.410994,Postpaid Biller,Jabodetabek,250078.0
2023-03-11 17:29:29.410971,Offline Payments/QRIS,East Java,523611.0
2022-05-15 17:29:29.410980,Prepaid Pulsa,East Java,550510.0
2023-09-07 17:29:29.410956,Prepaid Pulsa,West Java,899457.0
2018-11-02 17:29:29.411019,Prepaid Pulsa,East Java,561782.0
2019-04-01 17:29:29.411014,Postpaid Biller,Jabodetabek,142973.0
2019-04-01 17:29:29.411014,Offline Payments/QRIS,Jabodetabek,996665.0
2022-11-11 17:29:29.410975,Send Money,West Java,978925.0
2022-02-14 17:29:29.410983,Send Money,West Java,120515.0
2021-01-20 17:29:29.410995,Send Money,East Java,939003.0
2021-05-20 17:29:29.410991,Postpaid Biller,East Java,774908.0
2023-08-08 17:29:29.410965,Offline Payments/QRIS,East Java,8041.0
2021-09-17 17:29:29.410987,Offline Payments/QRIS,Jabodetabek,20041.0
2019-12-27 17:29:29.411006,Prepaid Pulsa,Jabodetabek,549723.0
2022-03-16 17:29:29.410982,Prepaid Pulsa,West Java,651743.0
2020-06-24 17:29:29.411001,Offline Payments/QRIS,Central Java,287657.0
2021-10-17 17:29:29.410986,Postpaid Biller,Central Java,961496.0
2019-12-27 17:29:29.411006,Prepaid Pulsa,Central Java,316233.0
2023-01-10 17:29:29.410973,Offline Payments/QRIS,East Java,626025.0
2021-11-16 17:29:29.410986,Send Money,Central Java,523286.0
2020-10-22 17:29:29.410997,Send Money,Central Java,984736.0
2022-09-12 17:29:29.410977,Send Money,East Java,156569.0
2019-06-30 17:29:29.411011,Offline Payments/QRIS,Central Java,899675.0
2023-05-10 17:29:29.410969,Postpaid Biller,West Java,732515.0
2019-04-01 17:29:29.411014,Offline Payments/QRIS,Jabodetabek,807933.0
2022-06-14 17:29:29.410980,Offline Payments/QRIS,Central Java,155188.0
2020-01-26 17:29:29.411005,Prepaid Pulsa,Jabodetabek,51579.0
2021-12-16 17:29:29.410985,Prepaid Pulsa,West Java,229613.0
2021-09-17 17:29:29.410987,Postpaid Biller,Jabodetabek,668545.0
2023-04-10 17:29:29.410970,Prepaid Pulsa,Central Java,875880.0
2021-06-19 17:29:29.410990,Offline Payments/QRIS,Jabodetabek,527261.0
2023-02-09 17:29:29.410972,Prepaid Pulsa,East Java,75084.0
2022-09-12 17:29:29.410977,Prepaid Pulsa,East Java,969028.0
2023-06-09 17:29:29.410968,Prepaid Pulsa,Central Java,219658.0
2022-03-16 17:29:29.410982,Send Money,East Java,377230.0
2020-04-25 17:29:29.411003,Send Money,Central Java,913887.0
2020-04-25 17:29:29.411003,Postpaid Biller,Jabodetabek,403329.0
2021-02-19 17:29:29.410994,Postpaid Biller,Jabodetabek,557615.0
2020-02-25 17:29:29.411004,Prepaid Pulsa,West Java,493577.0
2023-06-09 17:29:29.410968,Offline Payments/QRIS,Central Java,599677.0
2022-09-12 17:29:29.410977,Postpaid Biller,West Java,718752.0
2019-10-28 17:29:29.411008,Offline Payments/QRIS,East Java,741120.0
2021-02-19 17:29:29.410994,Offline Payments/QRIS,Jabodetabek,92273.0
2020-08-23 17:29:29.410999,Postpaid Biller,East Java,690374.0
2020-09-22 17:29:29.410998,Prepaid Pulsa,Jabodetabek,70250.0
2021-05-20 17:29:29.410991,Send Money,West Java,879346.0
2021-04-20 17:29:29.410992,Offline Payments/QRIS,East Java,405097.0
2022-10-12 17:29:29.410976,Offline Payments/QRIS,Jabodetabek,183971.0
2021-05-20 17:29:29.410991,Prepaid Pulsa,Central Java,68690.0
2019-03-02 17:29:29.411015,Prepaid Pulsa,East Java,783418.0
2020-04-25 17:29:29.411003,Postpaid Biller,Central Java,686452.0
2020-09-22 17:29:29.410998,Prepaid Pulsa,West Java,205105.0
2021-05-20 17:29:29.410991,Send Money,East Java,620545.0
2023-07-09 17:29:29.410967,Send Money,Jabodetabek,418165.0
2020-03-26 17:29:29.411004,Offline Payments/QRIS,Jabodetabek,692976.0
2023-03-11 17:29:29.410971,Prepaid Pulsa,Central Java,17544.0
2022-05-15 17:29:29.410980,Offline Payments/QRIS,Jabodetabek,938179.0
2019-06-30 17:29:29.411011,Send Money,West Java,413274.0
2023-09-07 17:29:29.410956,Send Money,Jabodetabek,361125.0
2022-01-15 17:29:29.410984,Send Money,West Java,620272.0
2021-08-18 17:29:29.410989,Postpaid Biller,East Java,494120.0
2019-06-30 17:29:29.411011,Postpaid Biller,Central Java,290731.0
2018-11-02 17:29:29.411019,Postpaid Biller,Central Java,123811.0
2021-06-19 17:29:29.410990,Send Money,Jabodetabek,962255.0
2020-07-24 17:29:29.411000,Prepaid Pulsa,Jabodetabek,385895.0
2021-02-19 17:29:29.410994,Offline Payments/QRIS,Jabodetabek,913770.0
2022-08-13 17:29:29.410978,Offline Payments/QRIS,Jabodetabek,279610.0
2019-05-31 17:29:29.411012,Send Money,Jabodetabek,380161.0
2020-05-25 17:29:29.411002,Prepaid Pulsa,East Java,460900.0
2019-08-29 17:29:29.411010,Prepaid Pulsa,East Java,270648.0
2020-01-26 17:29:29.411005,Postpaid Biller,Central Java,449895.0
2023-07-09 17:29:29.410967,Postpaid Biller,West Java,64995.0
2020-10-22 17:29:29.410997,Postpaid Biller,East Java,416039.0
2021-01-20 17:29:29.410995,Offline Payments/QRIS,Jabodetabek,172866.0
2022-07-14 17:29:29.410979,Prepaid Pulsa,Jabodetabek,253141.0
2023-07-09 17:29:29.410967,Send Money,Central Java,697281.0
2022-12-11 17:29:29.410974,Postpaid Biller,East Java,666298.0
2019-03-02 17:29:29.411015,Postpaid Biller,East Java,180565.0
2020-08-23 17:29:29.410999,Prepaid Pulsa,Jabodetabek,398377.0
2021-06-19 17:29:29.410990,Send Money,Jabodetabek,580501.0
2020-08-23 17:29:29.410999,Postpaid Biller,Central Java,382192.0
2019-04-01 17:29:29.411014,Prepaid Pulsa,Central Java,121749.0
2023-02-09 17:29:29.410972,Send Money,Central Java,705332.0
2019-03-02 17:29:29.411015,Prepaid Pulsa,West Java,653213.0
2020-08-23 17:29:29.410999,Offline Payments/QRIS,Jabodetabek,837459.0
2019-01-31 17:29:29.411016,Postpaid Biller,Jabodetabek,644720.0
2019-07-30 17:29:29.411010,Offline Payments/QRIS,West Java,979534.0
2019-08-29 17:29:29.411010,Postpaid Biller,Jabodetabek,510835.0
2019-01-31 17:29:29.411016,Offline Payments/QRIS,West Java,570178.0
2019-12-27 17:29:29.411006,Prepaid Pulsa,Jabodetabek,158989.0
2020-10-22 17:29:29.410997,Send Money,Central Java,235992.0
2020-10-22 17:29:29.410997,Prepaid Pulsa,Central Java,229095.0
2022-12-11 17:29:29.410974,Send Money,Jabodetabek,235399.0
2021-10-17 17:29:29.410986,Prepaid Pulsa,East Java,823132.0
2022-11-11 17:29:29.410975,Offline Payments/QRIS,Jabodetabek,356686.0
2019-08-29 17:29:29.411010,Offline Payments/QRIS,West Java,464972.0
2022-06-14 17:29:29.410980,Send Money,Jabodetabek,769921.0
2020-08-23 17:29:29.410999,Offline Payments/QRIS,Jabodetabek,883546.0
2023-09-07 17:29:29.410956,Postpaid Biller,Jabodetabek,894380.0
2021-10-17 17:29:29.410986,Postpaid Biller,Central Java,53825.0
2020-03-26 17:29:29.411004,Prepaid Pulsa,Jabodetabek,434518.0
2019-09-28 17:29:29.411009,Prepaid Pulsa,West Java,576892.0
2019-12-27 17:29:29.411006,Postpaid Biller,West Java,851541.0
2020-06-24 17:29:29.411001,Prepaid Pulsa,Central Java,785222.0
2022-08-13 17:29:29.410978,Postpaid Biller,Central Java,365007.0
2020-05-25 17:29:29.411002,Postpaid Biller,Central Java,78787.0
2022-08-13 17:29:29.410978,Offline Payments/QRIS,Jabodetabek,554734.0
2019-09-28 17:29:29.411009,Prepaid Pulsa,Central Java,128793.0
2023-01-10 17:29:29.410973,Send Money,West Java,611500.0
2020-06-24 17:29:29.411001,Postpaid Biller,West Java,92714.0
2023-02-09 17:29:29.410972,Prepaid Pulsa,Jabodetabek,131049.0
2023-02-09 17:29:29.410972,Prepaid Pulsa,Jabodetabek,336005.0
2019-04-01 17:29:29.411014,Prepaid Pulsa,East Java,461443.0
2021-01-20 17:29:29.410995,Send Money,West Java,767125.0
2022-02-14 17:29:29.410983,Send Money,East Java,77934.0
2019-09-28 17:29:29.411009,Offline Payments/QRIS,Central Java,882366.0
2023-04-10 17:29:29.410970,Postpaid Biller,West Java,25148.0
2020-04-25 17:29:29.411003,Postpaid Biller,East Java,494510.0
2020-06-24 17:29:29.411001,Offline Payments/QRIS,Central Java,310700.0
2022-05-15 17:29:29.410980,Postpaid Biller,West Java,864166.0
2023-04-10 17:29:29.410970,Prepaid Pulsa,East Java,621916.0
2021-01-20 17:29:29.410995,Postpaid Biller,East Java,791048.0
2021-03-21 17:29:29.410993,Postpaid Biller,West Java,858644.0
2019-08-29 17:29:29.411010,Prepaid Pulsa,East Java,21994.0
2023-06-09 17:29:29.410968,Prepaid Pulsa,East Java,753225.0
2019-03-02 17:29:29.411015,Offline Payments/QRIS,Jabodetabek,344193.0
2023-02-09 17:29:29.410972,Postpaid Biller,Jabodetabek,181990.0
2023-03-11 17:29:29.410971,Send Money,Jabodetabek,154433.0
2019-05-31 17:29:29.411012,Postpaid Biller,Jabodetabek,302053.0
2022-01-15 17:29:29.410984,Postpaid Biller,West Java,461897.0
2021-09-17 17:29:29.410987,Prepaid Pulsa,Jabodetabek,762923.0
2022-11-11 17:29:29.410975,Prepaid Pulsa,Jabodetabek,413207.0
2020-06-24 17:29:29.411001,Postpaid Biller,West Java,246520.0
2023-03-11 17:29:29.410971,Prepaid Pulsa,Jabodetabek,259793.0
2018-11-02 17:29:29.411019,Send Money,East Java,27881.0
2019-03-02 17:29:29.411015,Postpaid Biller,East Java,552836.0
2019-07-30 17:29:29.411010,Offline Payments/QRIS,Jabodetabek,647934.0
2019-10-28 17:29:29.411008,Offline Payments/QRIS,Central Java,386304.0
2022-07-14 17:29:29.410979,Send Money,Jabodetabek,806922.0
2019-01-31 17:29:29.411016,Prepaid Pulsa,Jabodetabek,841216.0
2018-12-02 17:29:29.411018,Offline Payments/QRIS,Jabodetabek,400411.0
2019-05-01 17:29:29.411013,Prepaid Pulsa,East Java,457303.0
2022-03-16 17:29:29.410982,Offline Payments/QRIS,Central Java,987561.0
2022-10-12 17:29:29.410976,Offline Payments/QRIS,West Java,37993.0
2022-03-16 17:29:29.410982,Send Money,Jabodetabek,655067.0
2022-06-14 17:29:29.410980,Send Money,Jabodetabek,82748.0
2020-08-23 17:29:29.410999,Postpaid Biller,Jabodetabek,648498.0
2021-02-19 17:29:29.410994,Offline Payments/QRIS,Jabodetabek,75019.0
2020-06-24 17:29:29.411001,Prepaid Pulsa,Central Java,276612.0
2020-05-25 17:29:29.411002,Send Money,Central Java,573749.0
2022-07-14 17:29:29.410979,Offline Payments/QRIS,Central Java,196650.0
2019-05-31 17:29:29.411012,Send Money,Central Java,972558.0
2022-04-15 17:29:29.410981,Prepaid Pulsa,Central Java,405292.0
2022-11-11 17:29:29.410975,Postpaid Biller,West Java,570737.0
2019-01-01 17:29:29.411017,Prepaid Pulsa,West Java,546282.0
2019-05-31 17:29:29.411012,Send Money,Jabodetabek,164209.0
2021-06-19 17:29:29.410990,Send Money,East Java,735874.0
2020-06-24 17:29:29.411001,Send Money,West Java,180283.0
2019-01-31 17:29:29.411016,Prepaid Pulsa,Jabodetabek,463765.0
2022-03-16 17:29:29.410982,Offline Payments/QRIS,East Java,523599.0
2022-07-14 17:29:29.410979,Postpaid Biller,West Java,122065.0
2019-09-28 17:29:29.411009,Prepaid Pulsa,Central Java,728585.0
2021-03-21 17:29:29.410993,Prepaid Pulsa,East Java,957479.0
2020-08-23 17:29:29.410999,Send Money,Jabodetabek,240844.0
2019-08-29 17:29:29.411010,Send Money,West Java,5923.0
2019-11-27 17:29:29.411007,Offline Payments/QRIS,West Java,382152.0
2021-10-17 17:29:29.410986,Send Money,East Java,734649.0
2022-10-12 17:29:29.410976,Prepaid Pulsa,West Java,687818.0
2020-02-25 17:29:29.411004,Prepaid Pulsa,Central Java,44391.0
2019-01-31 17:29:29.411016,Postpaid Biller,West Java,26178.0
2019-06-30 17:29:29.411011,Send Money,East Java,341287.0
2019-07-30 17:29:29.411010,Prepaid Pulsa,West Java,308370.0
2021-02-19 17:29:29.410994,Send Money,East Java,405154.0
2020-10-22 17:29:29.410997,Offline Payments/QRIS,West Java,825637.0
2022-01-15 17:29:29.410984,Prepaid Pulsa,East Java,513706.0
2021-01-20 17:29:29.410995,Postpaid Biller,Central Java,887098.0
2020-02-25 17:29:29.411004,Postpaid Biller,East Java,628824.0
2019-06-30 17:29:29.411011,Offline Payments/QRIS,Central Java,93584.0
2021-04-20 17:29:29.410992,Offline Payments/QRIS,Jabodetabek,501277.0
2021-02-19 17:29:29.410994,Send Money,West Java,28558.0
2022-03-16 17:29:29.410982,Offline Payments/QRIS,West Java,417981.0
2021-09-17 17:29:29.410987,Send Money,Central Java,422942.0
2023-03-11 17:29:29.410971,Prepaid Pulsa,East Java,762340.0
2022-03-16 17:29:29.410982,Send Money,Jabodetabek,510850.0
2018-12-02 17:29:29.411018,Prepaid Pulsa,Central Java,803215.0
2020-02-25 17:29:29.411004,Postpaid Biller,Jabodetabek,454697.0
2019-10-28 17:29:29.411008,Send Money,East Java,474442.0
2022-04-15 17:29:29.410981,Prepaid Pulsa,Jabodetabek,973049.0
2022-07-14 17:29:29.410979,Prepaid Pulsa,East Java,629883.0
2019-01-31 17:29:29.411016,Prepaid Pulsa,Central Java,237804.0
2020-10-22 17:29:29.410997,Send Money,Central Java,27678.0
2021-03-21 17:29:29.410993,Offline Payments/QRIS,Central Java,535226.0
2021-07-19 17:29:29.410989,Prepaid Pulsa,West Java,295314.0
2020-01-26 17:29:29.411005,Offline Payments/QRIS,Jabodetabek,761152.0
2020-09-22 17:29:29.410998,Offline Payments/QRIS,Central Java,525267.0
2018-11-02 17:29:29.411019,Postpaid Biller,West Java,555945.0
2021-10-17 17:29:29.410986,Postpaid Biller,East Java,512983.0
2019-11-27 17:29:29.411007,Offline Payments/QRIS,West Java,941506.0
2023-07-09 17:29:29.410967,Offline Payments/QRIS,East Java,470690.0
2020-03-26 17:29:29.411004,Postpaid Biller,East Java,197556.0
2019-01-31 17:29:29.411016,Send Money,Central Java,768491.0
2023-07-09 17:29:29.410967,Postpaid Biller,Jabodetabek,919284.0
2023-02-09 17:29:29.410972,Offline Payments/QRIS,East Java,948809.0
2019-05-31 17:29:29.411012,Offline Payments/QRIS,Jabodetabek,671562.0
2022-01-15 17:29:29.410984,Postpaid Biller,Jabodetabek,155297.0
2022-12-11 17:29:29.410974,Postpaid Biller,East Java,22465.0
2021-01-20 17:29:29.410995,Send Money,West Java,617576.0
